label,h1_0_x,h1_0_y,h1_0_z,h1_1_x,h1_1_y,h1_1_z,h1_2_x,h1_2_y,h1_2_z,h1_3_x,h1_3_y,h1_3_z,h1_4_x,h1_4_y,h1_4_z,h1_5_x,h1_5_y,h1_5_z,h1_6_x,h1_6_y,h1_6_z,h1_7_x,h1_7_y,h1_7_z,h1_8_x,h1_8_y,h1_8_z,h1_9_x,h1_9_y,h1_9_z,h1_10_x,h1_10_y,h1_10_z,h1_11_x,h1_11_y,h1_11_z,h1_12_x,h1_12_y,h1_12_z,h1_13_x,h1_13_y,h1_13_z,h1_14_x,h1_14_y,h1_14_z,h1_15_x,h1_15_y,h1_15_z,h1_16_x,h1_16_y,h1_16_z,h1_17_x,h1_17_y,h1_17_z,h1_18_x,h1_18_y,h1_18_z,h1_19_x,h1_19_y,h1_19_z,h1_20_x,h1_20_y,h1_20_z,h2_0_x,h2_0_y,h2_0_z,h2_1_x,h2_1_y,h2_1_z,h2_2_x,h2_2_y,h2_2_z,h2_3_x,h2_3_y,h2_3_z,h2_4_x,h2_4_y,h2_4_z,h2_5_x,h2_5_y,h2_5_z,h2_6_x,h2_6_y,h2_6_z,h2_7_x,h2_7_y,h2_7_z,h2_8_x,h2_8_y,h2_8_z,h2_9_x,h2_9_y,h2_9_z,h2_10_x,h2_10_y,h2_10_z,h2_11_x,h2_11_y,h2_11_z,h2_12_x,h2_12_y,h2_12_z,h2_13_x,h2_13_y,h2_13_z,h2_14_x,h2_14_y,h2_14_z,h2_15_x,h2_15_y,h2_15_z,h2_16_x,h2_16_y,h2_16_z,h2_17_x,h2_17_y,h2_17_z,h2_18_x,h2_18_y,h2_18_z,h2_19_x,h2_19_y,h2_19_z,h2_20_x,h2_20_y,h2_20_z
Idle,0.00000000,0.00000000,0.00000000,-0.48117094,-0.10691109,-0.19914372,-0.90229997,-0.35819944,-0.33352385,-1.14498301,-0.59119990,-0.46241346,-1.21991916,-0.83757821,-0.57417444,-0.70009841,-0.85405949,-0.17139340,-0.80959405,-1.21639863,-0.42904192,-0.98211729,-1.35642576,-0.64660480,-1.15577022,-1.35380550,-0.76769980,-0.37605506,-0.90227262,-0.21091875,-0.38499996,-1.33020187,-0.46392477,-0.59043259,-1.43080731,-0.63260442,-0.78973507,-1.33205026,-0.70567840,-0.04033258,-0.84428802,-0.28725762,-0.01031315,-1.24388897,-0.51724262,-0.21800822,-1.31284007,-0.63203320,-0.42658607,-1.21315464,-0.66737583,0.30103230,-0.69784965,-0.38051200,0.43556288,-0.99783202,-0.58270624,0.30909593,-1.08194630,-0.66235804,0.13147120,-1.02724292,-0.68119683,0.00000000,0.00000000,0.00000000,0.39156715,-0.10078999,-0.25615000,0.75559391,-0.29585264,-0.35860232,0.92320397,-0.55238890,-0.44191539,0.92245443,-0.78562724,-0.52144381,0.71092642,-0.80001491,-0.17970358,0.87859369,-1.07737415,-0.32996524,0.91734908,-1.24161327,-0.47320922,0.91725084,-1.39812671,-0.57955778,0.41666066,-0.89514109,-0.15848129,0.49260543,-1.19876475,-0.28707226,0.45920800,-1.38314171,-0.41769633,0.39061071,-1.54522756,-0.51667851,0.11269876,-0.88855826,-0.17023047,0.12153884,-1.16961589,-0.30024506,0.08335775,-1.32929301,-0.41048261,0.02703518,-1.47170664,-0.49040339,-0.20019750,-0.80076985,-0.20793725,-0.30861637,-1.02111527,-0.34960542,-0.41557395,-1.15077345,-0.42872399,-0.51862048,-1.27828413,-0.47676912
Idle,0.00000000,0.00000000,0.00000000,-0.48661419,-0.12188784,-0.13912905,-0.93039099,-0.38919122,-0.27968147,-1.19468948,-0.60253966,-0.42811931,-1.40167652,-0.81641553,-0.56414482,-0.66821602,-0.87138637,-0.23592943,-0.81428131,-1.27718740,-0.55355008,-1.07742555,-1.33166138,-0.78255669,-1.33594206,-1.28589018,-0.90451911,-0.37800029,-0.86457780,-0.33109064,-0.50130458,-1.33426189,-0.65934862,-0.82811479,-1.30349296,-0.81938847,-1.06611690,-1.16529113,-0.87097862,-0.08061595,-0.76888926,-0.45621530,-0.17234332,-1.16395189,-0.74045780,-0.49881261,-1.13109307,-0.82649163,-0.74223208,-1.03205108,-0.83378628,0.23532057,-0.60227593,-0.59207794,0.23932071,-0.88916802,-0.80753757,0.03170992,-0.87855040,-0.85772074,-0.15491254,-0.79613886,-0.85801179,0.00000000,0.00000000,0.00000000,0.45123938,-0.12941848,-0.23943623,0.78574017,-0.38616315,-0.34398879,0.93631432,-0.64970830,-0.43836165,0.99278141,-0.89450708,-0.52656596,0.57669268,-0.90943325,-0.18600564,0.69969458,-1.20324843,-0.38869987,0.75443188,-1.35450473,-0.55539761,0.79361908,-1.41215995,-0.65695137,0.22615497,-0.95604559,-0.18662998,0.21838574,-1.27519500,-0.34983191,0.22943049,-1.44319854,-0.48528352,0.26030343,-1.48912197,-0.57827613,-0.09795242,-0.88012633,-0.22515315,-0.16472914,-1.15230503,-0.39310736,-0.15038859,-1.29048102,-0.50926969,-0.08150155,-1.33517464,-0.58308893,-0.39583722,-0.70583318,-0.28665776,-0.53362499,-0.88775319,-0.45823515,-0.60767529,-1.01263101,-0.55199963,-0.63348431,-1.08642419,-0.60276278
Idle,0.00000000,0.00000000,0.00000000,-0.49403397,-0.15710965,-0.12963261,-0.91175221,-0.42123548,-0.27232645,-1.15276019,-0.63100889,-0.42428519,-1.33032877,-0.83352236,-0.56463838,-0.59269087,-0.91178875,-0.24137868,-0.70918198,-1.29823355,-0.56701261,-0.95260010,-1.36633151,-0.80380577,-1.22085892,-1.31183060,-0.92933119,-0.28666214,-0.89484006,-0.34217843,-0.39347618,-1.29140121,-0.66192088,-0.66565418,-1.27434213,-0.82585286,-0.89898238,-1.14183839,-0.88847504,0.02134601,-0.78189651,-0.47111298,-0.06286330,-1.09751291,-0.75697132,-0.34266199,-1.04835162,-0.84787818,-0.59236822,-0.92991063,-0.86296504,0.32111617,-0.58891551,-0.60954443,0.32008837,-0.75205438,-0.83950743,0.15566668,-0.72652640,-0.89720022,-0.01198847,-0.65880474,-0.90022766,0.00000000,0.00000000,0.00000000,0.41149702,-0.21456735,-0.21837045,0.67979767,-0.51213933,-0.35995313,0.83223563,-0.76527320,-0.49243853,0.89188597,-1.00717501,-0.62963544,0.30789367,-0.95455132,-0.32550499,0.37584182,-1.28306119,-0.59212770,0.49497431,-1.43443847,-0.78331269,0.63908688,-1.45488844,-0.88526846,-0.01237624,-0.93102846,-0.36473667,-0.14910874,-1.34111526,-0.60131681,-0.04273854,-1.45904259,-0.75421312,0.13061157,-1.38521625,-0.83681689,-0.28713921,-0.78254541,-0.42894504,-0.46566648,-1.11768421,-0.65475732,-0.31187732,-1.20647033,-0.77904721,-0.07573797,-1.14480351,-0.83844160,-0.51519513,-0.54904124,-0.50949931,-0.79421906,-0.76372433,-0.72466817,-0.75845881,-0.85211506,-0.82641791,-0.61348792,-0.83825908,-0.86976146
Idle,0.00000000,0.00000000,0.00000000,-0.48264941,-0.28499817,-0.12804429,-0.81371968,-0.58822331,-0.31180406,-1.01594635,-0.80380337,-0.50936720,-1.15934227,-1.00827291,-0.70040650,-0.28903392,-0.97756263,-0.34403822,-0.30271536,-1.34968667,-0.75596223,-0.54172246,-1.41406127,-1.04041404,-0.84059796,-1.35845991,-1.19420055,0.03343775,-0.87459191,-0.48370540,0.04132911,-1.24756636,-0.91699775,-0.27774719,-1.21466750,-1.10808716,-0.56455948,-1.07749278,-1.17403938,0.30120884,-0.67449719,-0.65040976,0.23605777,-0.90028857,-1.04763060,-0.12159183,-0.81934850,-1.14211523,-0.42473123,-0.70597528,-1.14054960,0.49865318,-0.39898107,-0.82256067,0.48256838,-0.43777151,-1.14292818,0.29024465,-0.38501563,-1.21167032,0.11338738,-0.34004963,-1.21007353,0.00000000,0.00000000,0.00000000,0.42588249,-0.32260410,-0.08044605,0.62714975,-0.67796532,-0.21192769,0.80592679,-0.91483394,-0.36645715,0.93959608,-1.14082362,-0.53546932,0.03408738,-1.00681174,-0.32163966,0.12534065,-1.31737439,-0.64266734,0.48380594,-1.40238238,-0.87555597,0.81887166,-1.42596865,-1.02395008,-0.18099663,-0.86996858,-0.45868824,-0.14085883,-1.21064191,-0.78510480,0.29907425,-1.24311247,-0.97353472,0.63214308,-1.20056320,-1.08590349,-0.28059970,-0.64267387,-0.60545236,-0.13590150,-0.87847056,-0.94215595,0.31691929,-0.89511821,-1.07941463,0.61668799,-0.85625390,-1.14064863,-0.26846992,-0.36640942,-0.75322625,0.00708821,-0.48388945,-1.03261325,0.35135111,-0.47747863,-1.12756837,0.58200971,-0.43617425,-1.17275211
Idle,0.00000000,0.00000000,0.00000000,-0.36768207,-0.41309168,-0.09596094,-0.52756202,-0.83812845,-0.22192837,-0.62097654,-1.14938144,-0.36030970,-0.74907391,-1.40612098,-0.49762821,0.13300828,-1.00949452,-0.27182038,0.32122652,-1.35696976,-0.58903275,0.18100552,-1.56095441,-0.80464110,-0.02292625,-1.69906362,-0.93110769,0.38057962,-0.83468492,-0.39807066,0.56735807,-1.18072190,-0.75717856,0.20050203,-1.29760211,-0.91429191,-0.15466025,-1.30582169,-0.96361142,0.50523958,-0.59042608,-0.54057078,0.38920914,-0.80807989,-0.87227795,-0.06937413,-0.85769929,-0.94460780,-0.43073156,-0.86333507,-0.93062696,0.49527907,-0.30133386,-0.68536032,0.25041260,-0.38525069,-0.93821975,-0.07595317,-0.40848880,-0.97270606,-0.33953534,-0.42206832,-0.94987061,0.00000000,0.00000000,0.00000000,0.16922741,-0.42700518,-0.08182269,0.45313601,-0.83690931,-0.26176148,0.74506508,-1.11891280,-0.43579768,0.95700529,-1.35219998,-0.61819640,0.04165646,-0.85759002,-0.65275639,0.29296173,-1.15892249,-1.01337822,0.62004937,-1.32209013,-1.23895945,0.91905235,-1.43550605,-1.38244791,0.05444673,-0.61331339,-0.78796081,0.43538793,-0.88572237,-1.17869738,0.85874756,-1.03266862,-1.34473589,1.20114778,-1.11032420,-1.45485861,0.19130685,-0.36681978,-0.90940071,0.65986419,-0.60706183,-1.27311616,1.07856209,-0.74051621,-1.38795182,1.38944653,-0.82404802,-1.44242548,0.39449001,-0.13259875,-1.02503711,0.87989246,-0.31085905,-1.30613874,1.22094678,-0.40536797,-1.39175028,1.50392427,-0.47994134,-1.43706515
Idle,0.00000000,0.00000000,0.00000000,-0.37414771,-0.46141898,0.01134839,-0.46558810,-0.83983849,-0.09072918,-0.51239759,-1.12101039,-0.22052886,-0.61326413,-1.36030998,-0.34917899,0.14612605,-1.02663031,-0.21935831,0.21116131,-1.42817739,-0.49244670,0.01388251,-1.64883977,-0.65944394,-0.21195711,-1.80103044,-0.74654367,0.28062864,-0.88709687,-0.36647878,0.18215645,-1.33300011,-0.66947570,-0.22554821,-1.50914676,-0.78064840,-0.56918757,-1.58094323,-0.80898824,0.28923123,-0.70844903,-0.52063654,-0.10797327,-1.02624871,-0.79409233,-0.57882533,-1.13988141,-0.85003274,-0.92319042,-1.19839414,-0.83494500,0.17926742,-0.50945998,-0.67022047,-0.18353228,-0.73618976,-0.85154838,-0.50597982,-0.80857111,-0.87348137,-0.75417131,-0.84833840,-0.85561056,0.00000000,0.00000000,0.00000000,-0.05923682,-0.45968354,-0.04614976,0.05015411,-0.96952323,-0.17218967,0.28047075,-1.37494406,-0.28911009,0.46722324,-1.69635111,-0.40184975,-0.27892489,-0.98362278,-0.48799565,-0.14061218,-1.44005183,-0.76916624,0.15895624,-1.69189297,-0.92494179,0.45011538,-1.86429078,-1.01095484,-0.11753286,-0.79350064,-0.59711202,0.26235334,-1.24316842,-0.87674951,0.65305082,-1.46798155,-0.97178505,0.96236278,-1.59067408,-1.02795507,0.16889632,-0.58495346,-0.69631191,0.68782482,-0.99298667,-0.94249247,1.08794846,-1.21756136,-0.99212390,1.37251601,-1.35679410,-1.00650778,0.50711052,-0.38707962,-0.79022223,0.98903229,-0.71236943,-0.96663932,1.29729563,-0.89359808,-0.99664634,1.54041417,-1.03359174,-1.00037590
Idle,0.00000000,0.00000000,0.00000000,-0.00753166,-0.45590138,0.12857648,-0.09530293,-0.87205513,0.08485901,-0.29787726,-1.17085965,0.01819998,-0.52044696,-1.39589800,-0.06450498,0.15005593,-1.07214350,-0.26776434,0.10906494,-1.54996098,-0.51412480,-0.11810639,-1.80733948,-0.66146219,-0.35539771,-1.98844027,-0.74093524,0.12216763,-0.90122969,-0.41576450,-0.16038966,-1.41996063,-0.66616708,-0.59375853,-1.63893873,-0.75279434,-0.95362692,-1.74914693,-0.79845089,-0.04393230,-0.71810204,-0.54389031,-0.53539513,-1.18230729,-0.75129047,-1.01400890,-1.36518430,-0.81481477,-1.35620607,-1.46141148,-0.83904514,-0.28456383,-0.54247972,-0.64836970,-0.75668157,-0.87267531,-0.80979664,-1.09730724,-1.01196849,-0.86692854,-1.35076524,-1.11272655,-0.89179686,0.00000000,0.00000000,0.00000000,-0.21819079,-0.43870713,0.00995958,-0.21667797,-0.91294817,-0.10824760,-0.05699603,-1.30450704,-0.21603898,0.09990479,-1.59547611,-0.31008813,-0.41548137,-0.94457881,-0.50637678,-0.32374406,-1.48777650,-0.76540175,-0.08298657,-1.78130225,-0.88715707,0.15480976,-1.96963734,-0.93877826,-0.14963024,-0.77907714,-0.60880999,0.23887285,-1.33310618,-0.85113237,0.58685763,-1.57574203,-0.88969784,0.83256350,-1.69240718,-0.89881308,0.21491685,-0.62794413,-0.68579861,0.69326466,-1.18194386,-0.85606396,0.99839009,-1.39050544,-0.81254576,1.17487719,-1.48106030,-0.76306929,0.59848328,-0.50219452,-0.75642427,1.03013002,-0.93247457,-0.84659281,1.23392326,-1.12624878,-0.80156101,1.36169443,-1.26033251,-0.74779427
Idle,0.00000000,0.00000000,0.00000000,0.03076520,-0.43279472,0.09302384,-0.05769533,-0.84753068,0.03726508,-0.26250660,-1.15220410,-0.03326050,-0.45543695,-1.39117490,-0.11630383,0.18662400,-1.05646958,-0.29722066,0.17750769,-1.53505905,-0.53868972,-0.03014605,-1.80155568,-0.66827142,-0.25787020,-1.98224981,-0.73625723,0.15919115,-0.88927113,-0.42878320,-0.18642745,-1.42304155,-0.68506183,-0.64113639,-1.62102939,-0.76350185,-1.01471929,-1.70191881,-0.79877554,-0.01915265,-0.71000051,-0.54196437,-0.57855746,-1.14622811,-0.76515640,-1.05978529,-1.32121613,-0.82419731,-1.41073578,-1.41887915,-0.83929793,-0.27956595,-0.54203853,-0.63240683,-0.78198832,-0.85213079,-0.80518594,-1.12027621,-0.97803102,-0.85663898,-1.38330595,-1.08350101,-0.87248320,0.00000000,0.00000000,0.00000000,-0.09628856,-0.43462476,0.03222111,0.00352196,-0.85226069,-0.08991544,0.23989662,-1.16528104,-0.21757831,0.50134809,-1.38408824,-0.33509328,-0.17646492,-0.98141481,-0.47200112,0.02758955,-1.48368228,-0.74805350,0.32535453,-1.72257404,-0.88839482,0.60879738,-1.85520066,-0.95749583,-0.02066871,-0.79594572,-0.60501505,0.42937131,-1.29521483,-0.90765291,0.84373896,-1.45138900,-0.98335320,1.14132545,-1.49881971,-1.00348307,0.23629551,-0.60810043,-0.71229391,0.81090822,-1.04210937,-0.93963956,1.19448572,-1.17196876,-0.93055188,1.43422404,-1.21906228,-0.89052822,0.52850111,-0.43107312,-0.80996905,1.04421566,-0.75308141,-0.92381647,1.31971342,-0.88236931,-0.88609312,1.51318657,-0.96860927,-0.83365364
Idle,0.00000000,0.00000000,0.00000000,-0.17124856,-0.46070583,0.07770916,-0.26692992,-0.87604311,0.02787737,-0.37997810,-1.19728090,-0.04913147,-0.51131986,-1.47470322,-0.13728214,0.10947371,-1.06358986,-0.25867617,0.11753328,-1.46533210,-0.50538124,-0.03784889,-1.70314954,-0.64011878,-0.22427506,-1.88958624,-0.71693433,0.15546783,-0.90200029,-0.40277193,-0.25948470,-1.31043228,-0.69020966,-0.72093196,-1.46964449,-0.78381145,-1.08086819,-1.53992265,-0.82795989,0.06132269,-0.70594111,-0.53714293,-0.49255655,-1.04981718,-0.82160522,-0.98714292,-1.16526728,-0.89817547,-1.33957776,-1.22142381,-0.91031310,-0.12783751,-0.50445529,-0.65202555,-0.62582001,-0.74942166,-0.87814783,-0.98881044,-0.84643705,-0.95499409,-1.25723868,-0.91709435,-0.97898728,0.00000000,0.00000000,0.00000000,0.38176565,-0.33735486,0.05161224,0.65555291,-0.64809433,-0.05032698,0.89453096,-0.85850825,-0.18590411,1.15409511,-0.98305556,-0.32370394,0.34760379,-0.94612338,-0.33633415,0.71304932,-1.30788021,-0.60141841,1.06148769,-1.42641452,-0.74453544,1.36071801,-1.47096806,-0.82373393,0.24352431,-0.82837063,-0.50447796,0.64901529,-1.17884596,-0.81538552,1.08818726,-1.22197355,-0.91718121,1.43182725,-1.18232517,-0.95173913,0.25221531,-0.64119892,-0.65767652,0.81846873,-0.82607117,-0.94745194,1.27055873,-0.82256081,-1.01591368,1.58469472,-0.79193452,-1.01873340,0.34758303,-0.41610437,-0.80012067,0.89766389,-0.48757733,-1.00038892,1.24704659,-0.46986759,-1.03635768,1.50491636,-0.44178101,-1.03212647
Idle,0.00000000,0.00000000,0.00000000,-0.42248373,-0.42994230,0.00866995,-0.61037082,-0.82749441,-0.02398316,-0.73630367,-1.12824528,-0.09642559,-0.84031382,-1.37247353,-0.16497768,-0.03266110,-1.11523669,0.04873875,-0.08791800,-1.42185610,-0.11618564,-0.25459020,-1.56977826,-0.26176155,-0.45065077,-1.67958198,-0.35630639,0.15272864,-0.98620999,-0.06374813,-0.07574980,-1.27194783,-0.28120725,-0.47916207,-1.29446576,-0.39823815,-0.80960632,-1.24861396,-0.44781501,0.24928857,-0.80677758,-0.19705916,-0.04505710,-1.01025554,-0.39402323,-0.46300365,-1.01462992,-0.44549550,-0.78978585,-0.96780840,-0.44240676,0.25635334,-0.58804207,-0.33386493,-0.02966635,-0.73803142,-0.45973808,-0.34055524,-0.75689889,-0.47826157,-0.59630950,-0.73810413,-0.46569554,0.00000000,0.00000000,0.00000000,0.64837255,-0.30541928,-0.02135346,1.00073868,-0.58419691,-0.11588669,1.24226203,-0.78606638,-0.25153497,1.48411715,-0.97958027,-0.39542972,0.58175020,-0.95288163,-0.14265092,0.84440421,-1.15371283,-0.42673069,1.15285888,-1.17249674,-0.63345253,1.42995559,-1.14749612,-0.76140187,0.31847711,-0.90435874,-0.28409084,0.58017151,-1.16761093,-0.59290424,0.91813485,-1.11017304,-0.75932771,1.19330969,-1.01499250,-0.84638296,0.12148584,-0.77038285,-0.44056975,0.49859759,-0.86836200,-0.75717848,0.85402533,-0.74834958,-0.84732575,1.11825157,-0.63611356,-0.85853858,-0.00299054,-0.56862054,-0.59942992,0.31415376,-0.62249897,-0.83674141,0.60253047,-0.54996965,-0.89750771,0.83605737,-0.47533261,-0.90717605
Idle,0.00000000,0.00000000,0.00000000,-0.47198290,-0.25495327,-0.19234348,-0.75073476,-0.63749250,-0.33581313,-0.84907024,-0.93042106,-0.48340001,-0.91693697,-1.20755704,-0.62086078,-0.24757326,-1.03682544,-0.21901158,-0.16968331,-1.42657021,-0.48521595,-0.30270469,-1.61361743,-0.68758721,-0.45525733,-1.74276235,-0.81061500,0.06082667,-0.95440984,-0.29223616,0.25249127,-1.41513778,-0.63208247,-0.03968178,-1.49360392,-0.81533814,-0.31262157,-1.44949721,-0.87584995,0.31931720,-0.78613499,-0.39767479,0.49689193,-1.17638893,-0.70639221,0.14688510,-1.22754469,-0.82376803,-0.14406144,-1.17529646,-0.83393427,0.54237079,-0.54526259,-0.51716265,0.73541689,-0.84858952,-0.75093120,0.52820681,-0.91422188,-0.82307035,0.30498548,-0.87788342,-0.82873499,0.00000000,0.00000000,0.00000000,0.45509778,-0.07562990,-0.26518945,0.84555264,-0.28097948,-0.39140332,1.07445866,-0.52226590,-0.50050987,1.21388673,-0.74946479,-0.60423721,0.73323015,-0.78279933,-0.24761693,0.87821302,-1.03440965,-0.46118796,0.95617499,-1.18379543,-0.63239733,0.98502582,-1.24464849,-0.73401794,0.42123344,-0.87620983,-0.23413398,0.49256417,-1.21144723,-0.42476825,0.52545296,-1.36397783,-0.57580515,0.53527822,-1.35741713,-0.67678554,0.09673986,-0.85242828,-0.25509408,0.10861957,-1.15932496,-0.44688613,0.13325981,-1.24321858,-0.57506252,0.16161774,-1.18101065,-0.64703388,-0.23996435,-0.75011845,-0.29790593,-0.30135337,-0.99984327,-0.48268851,-0.29836150,-1.08930686,-0.58597436,-0.28723427,-1.06882553,-0.63881948
Idle,0.00000000,0.00000000,0.00000000,-0.53248884,-0.16489960,-0.23287295,-0.91888126,-0.42846931,-0.34057449,-1.09084938,-0.72217717,-0.42738888,-1.10361142,-1.00438716,-0.49971427,-0.66694840,-0.89636542,-0.07450050,-0.77953952,-1.22539831,-0.19668558,-0.86043101,-1.42225509,-0.32498339,-0.93949925,-1.61362243,-0.43507528,-0.33016793,-0.94162297,-0.06584312,-0.37646904,-1.27290976,-0.16369828,-0.42968457,-1.46325323,-0.27848324,-0.51132408,-1.64093247,-0.37374327,-0.01561830,-0.89471036,-0.09929283,-0.00037366,-1.22341849,-0.22826253,-0.05193764,-1.40735561,-0.32289518,-0.15272302,-1.58212756,-0.39628470,0.29504276,-0.77580788,-0.15565724,0.40977027,-1.00422672,-0.29819084,0.43264357,-1.12905705,-0.36967227,0.39605825,-1.25215209,-0.41800202,0.00000000,0.00000000,0.00000000,0.37760953,-0.07676178,-0.22464435,0.76699420,-0.26009536,-0.30784698,0.94314230,-0.53685119,-0.37388256,0.94302691,-0.79699741,-0.43043070,0.86466983,-0.66741773,-0.09713749,1.05439143,-0.95789054,-0.23637270,1.05038629,-1.14108406,-0.37069951,0.97869925,-1.28338361,-0.46149620,0.62608157,-0.77632345,-0.07310109,0.76344948,-1.08842520,-0.19552649,0.73730755,-1.28930135,-0.32830668,0.63456933,-1.42474526,-0.42231558,0.36367620,-0.80589813,-0.08410857,0.41901059,-1.11394426,-0.21795709,0.37594022,-1.27804773,-0.33644681,0.27455514,-1.38152799,-0.41183503,0.06424915,-0.77583761,-0.11568332,0.03296417,-1.02518796,-0.26113013,-0.03097678,-1.17229503,-0.35260849,-0.12418269,-1.29129481,-0.40424906
Idle,0.00000000,0.00000000,0.00000000,-0.53566325,-0.13597466,-0.17153661,-0.95139148,-0.38296070,-0.26741785,-1.14873494,-0.66603878,-0.35320834,-1.13549219,-0.94485095,-0.43319889,-0.75514083,-0.80253786,-0.10829830,-0.95415789,-1.13153972,-0.25625558,-1.06895082,-1.34206245,-0.38067032,-1.14886117,-1.54379381,-0.47848778,-0.44640199,-0.88367043,-0.14089650,-0.55919157,-1.25923571,-0.26725509,-0.61416521,-1.49688218,-0.38392481,-0.67111597,-1.71557757,-0.47026075,-0.13106661,-0.87560877,-0.20422843,-0.19656977,-1.25727313,-0.37199537,-0.24561417,-1.49667830,-0.47591661,-0.31282285,-1.72260493,-0.54366239,0.19774058,-0.79642815,-0.27954246,0.29033983,-1.09264828,-0.44765092,0.34527517,-1.29442147,-0.51886402,0.36989205,-1.49097635,-0.55952413,0.00000000,0.00000000,0.00000000,0.34796651,-0.05928980,-0.21063785,0.69696000,-0.22184496,-0.28941610,0.84777538,-0.47885594,-0.34740128,0.87482632,-0.71820342,-0.39430999,0.92095941,-0.52310320,-0.10309986,1.15985372,-0.77441192,-0.23115156,1.18706256,-0.95241871,-0.35903870,1.16594661,-1.11483033,-0.45065698,0.75306494,-0.65318027,-0.07904892,0.95370304,-0.93284033,-0.18314386,0.97502951,-1.13624224,-0.30162411,0.94451552,-1.31178426,-0.39053457,0.54169389,-0.71655409,-0.08689724,0.68382755,-1.01145868,-0.19704048,0.69807789,-1.19225730,-0.29949905,0.67260690,-1.35116999,-0.37193499,0.28154008,-0.72612097,-0.11518202,0.29062849,-0.97858928,-0.23916127,0.27048211,-1.14399369,-0.31770492,0.24879782,-1.30086299,-0.36697901
Idle,0.00000000,0.00000000,0.00000000,-0.49228919,-0.19523288,-0.21063722,-0.83799599,-0.48482713,-0.34048260,-0.99597019,-0.77080304,-0.45475746,-0.96977103,-1.05864810,-0.56194645,-0.45930704,-0.94786679,-0.14929713,-0.54470238,-1.30843969,-0.31091070,-0.60960013,-1.53247658,-0.45518887,-0.67035404,-1.73459295,-0.56762758,-0.12507698,-0.97688383,-0.17336014,-0.11086766,-1.37862285,-0.30146744,-0.13163491,-1.62505797,-0.42484615,-0.18272391,-1.84767159,-0.51871223,0.17987171,-0.90717274,-0.23081017,0.21969985,-1.28357321,-0.38132175,0.19092805,-1.51385945,-0.46927942,0.11781201,-1.73419661,-0.53229550,0.46567034,-0.75542560,-0.30634296,0.59280684,-1.02193686,-0.45390428,0.63008074,-1.20101378,-0.50493228,0.61680564,-1.37540368,-0.53456381,0.00000000,0.00000000,0.00000000,0.31501186,-0.00355695,-0.20318208,0.63561512,-0.12946426,-0.27609918,0.77890800,-0.39072640,-0.32734450,0.83375338,-0.61539510,-0.36488059,0.96820659,-0.36601732,-0.08815850,1.21281043,-0.56486189,-0.20134930,1.26803438,-0.71916513,-0.31657161,1.26900524,-0.87152316,-0.40159011,0.84932459,-0.52316549,-0.07032510,1.10302502,-0.77651944,-0.15449214,1.18720258,-0.95730611,-0.25448826,1.22858076,-1.12753879,-0.33244410,0.66885740,-0.61312945,-0.08519711,0.88511390,-0.87482478,-0.19260895,0.96608703,-1.04566119,-0.29238154,1.00885877,-1.20480792,-0.36142713,0.42733858,-0.65592343,-0.11947284,0.49998812,-0.90537394,-0.24472662,0.52035454,-1.07387768,-0.32140934,0.53514417,-1.23824647,-0.36909284
Idle,0.00000000,0.00000000,0.00000000,-0.48365290,-0.28542561,-0.06266631,-0.69467543,-0.64357629,-0.14909403,-0.79596020,-0.90950337,-0.27183631,-0.86416116,-1.17708643,-0.40159750,-0.15027503,-1.03838433,-0.07270495,-0.11401077,-1.40645163,-0.26949340,-0.14847462,-1.64784266,-0.44749557,-0.22547480,-1.84778153,-0.58634211,0.08528809,-0.97005992,-0.22739765,0.27868350,-1.40009318,-0.48587890,0.14743172,-1.66023292,-0.68656527,-0.03362310,-1.81529261,-0.81166005,0.26219651,-0.82373860,-0.40642422,0.35526820,-1.20791308,-0.69743499,0.05724390,-1.38703913,-0.87412429,-0.21882222,-1.47087620,-0.96266523,0.37376545,-0.62705572,-0.58820853,0.38176379,-0.92243012,-0.86333239,0.12302472,-1.01734489,-0.98788788,-0.13341032,-1.02498860,-1.05169194,0.00000000,0.00000000,0.00000000,0.32199017,-0.00404778,-0.19981153,0.68397228,-0.09966585,-0.26233436,0.90326038,-0.32369928,-0.30233432,1.00708928,-0.53643219,-0.33113149,0.98520927,-0.32790406,-0.08025466,1.26660174,-0.50608822,-0.17411022,1.37552151,-0.65875100,-0.27287316,1.45741106,-0.80970004,-0.35194273,0.87849065,-0.47450121,-0.05570271,1.15988126,-0.70081428,-0.12849366,1.27865730,-0.87820044,-0.21780489,1.36371103,-1.04555693,-0.29183940,0.71036675,-0.56560296,-0.06162814,0.94933960,-0.80663261,-0.15859567,1.06101959,-0.95903516,-0.24460980,1.13679838,-1.10236058,-0.30642992,0.47513694,-0.62164879,-0.08736190,0.57456821,-0.85653862,-0.20304400,0.62692261,-1.00973856,-0.27099421,0.67620649,-1.15810106,-0.31432227
