label,h1_0_x,h1_0_y,h1_0_z,h1_1_x,h1_1_y,h1_1_z,h1_2_x,h1_2_y,h1_2_z,h1_3_x,h1_3_y,h1_3_z,h1_4_x,h1_4_y,h1_4_z,h1_5_x,h1_5_y,h1_5_z,h1_6_x,h1_6_y,h1_6_z,h1_7_x,h1_7_y,h1_7_z,h1_8_x,h1_8_y,h1_8_z,h1_9_x,h1_9_y,h1_9_z,h1_10_x,h1_10_y,h1_10_z,h1_11_x,h1_11_y,h1_11_z,h1_12_x,h1_12_y,h1_12_z,h1_13_x,h1_13_y,h1_13_z,h1_14_x,h1_14_y,h1_14_z,h1_15_x,h1_15_y,h1_15_z,h1_16_x,h1_16_y,h1_16_z,h1_17_x,h1_17_y,h1_17_z,h1_18_x,h1_18_y,h1_18_z,h1_19_x,h1_19_y,h1_19_z,h1_20_x,h1_20_y,h1_20_z,h2_0_x,h2_0_y,h2_0_z,h2_1_x,h2_1_y,h2_1_z,h2_2_x,h2_2_y,h2_2_z,h2_3_x,h2_3_y,h2_3_z,h2_4_x,h2_4_y,h2_4_z,h2_5_x,h2_5_y,h2_5_z,h2_6_x,h2_6_y,h2_6_z,h2_7_x,h2_7_y,h2_7_z,h2_8_x,h2_8_y,h2_8_z,h2_9_x,h2_9_y,h2_9_z,h2_10_x,h2_10_y,h2_10_z,h2_11_x,h2_11_y,h2_11_z,h2_12_x,h2_12_y,h2_12_z,h2_13_x,h2_13_y,h2_13_z,h2_14_x,h2_14_y,h2_14_z,h2_15_x,h2_15_y,h2_15_z,h2_16_x,h2_16_y,h2_16_z,h2_17_x,h2_17_y,h2_17_z,h2_18_x,h2_18_y,h2_18_z,h2_19_x,h2_19_y,h2_19_z,h2_20_x,h2_20_y,h2_20_z
Dragon,0.00000000,0.00000000,0.00000000,0.51775891,0.25539503,0.04613825,0.96055885,0.50349965,-0.03367241,1.24694035,0.78195063,-0.14250965,1.43284194,1.05562144,-0.27714157,0.94863395,0.19924300,-0.21588886,1.50510125,0.28171802,-0.39167904,1.88990866,0.33439887,-0.47882349,2.22175890,0.38406263,-0.53740867,0.93536079,-0.07410285,-0.34584528,1.51064256,0.00886680,-0.55169209,1.98339477,0.05536908,-0.64732358,2.34691258,0.11889135,-0.71184074,0.88623551,-0.33582041,-0.47112256,1.49699581,-0.38697199,-0.68383479,1.97321112,-0.40468029,-0.82515768,2.34722140,-0.40438325,-0.91499933,0.82210148,-0.56425301,-0.58084996,1.24678551,-0.73076589,-0.83130273,1.57865646,-0.82333033,-0.99831749,1.87925176,-0.88379450,-1.10522386,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Dragon,0.00000000,0.00000000,0.00000000,-0.21067408,-0.36324284,-0.03777469,-0.55834702,-0.62743903,-0.14765585,-0.97573391,-0.78777988,-0.22295588,-1.23710117,-0.98055755,-0.31881205,-0.70633605,-0.48366664,-0.55450682,-1.33757045,-0.60191889,-0.70298011,-1.71763035,-0.59849478,-0.72162935,-1.98734473,-0.56534291,-0.72970507,-0.77803080,-0.21019182,-0.59201982,-1.43282851,-0.30356774,-0.75692372,-1.84408309,-0.32368679,-0.79000827,-2.13856643,-0.32919699,-0.81974444,-0.81478120,0.04677014,-0.59697831,-1.42152772,0.03952339,-0.75359412,-1.84715176,0.02796792,-0.86496591,-2.15855136,0.02287744,-0.95863213,-0.81872927,0.25570627,-0.57969662,-1.19707867,0.44794921,-0.77139741,-1.37441344,0.61804783,-0.89505640,-1.52686476,0.76650974,-0.97754475,0.00000000,0.00000000,0.00000000,0.29852590,-0.38853013,-0.16712534,0.75484929,-0.60673921,-0.29116687,1.18823475,-0.69192778,-0.36949652,1.45352596,-0.81878109,-0.46770898,0.72224038,-0.40747935,-0.61652915,1.23763604,-0.39702209,-0.85815371,1.61071571,-0.34351549,-0.96358464,1.94051681,-0.28380602,-1.03989132,0.74243435,-0.16478103,-0.64933694,1.26989609,-0.11300007,-0.95333908,1.73209774,-0.08087446,-1.11624568,2.11443181,-0.04001965,-1.23804339,0.68875341,0.08175291,-0.67099325,1.23616647,0.15078030,-1.03473442,1.66309400,0.18529239,-1.28781216,2.00034210,0.23555890,-1.44986466,0.60701653,0.31822433,-0.67746227,0.92823129,0.55251004,-1.09127643,1.14511648,0.71543959,-1.35727858,1.33845079,0.86277702,-1.52856283
Dragon,0.00000000,0.00000000,0.00000000,-0.23087023,-0.37988429,-0.04372489,-0.61488367,-0.65633698,-0.16734019,-1.05278817,-0.83464775,-0.25979874,-1.31764811,-1.01705187,-0.37954950,-0.66366883,-0.52722919,-0.61846450,-1.36452125,-0.59416645,-0.78841744,-1.76647992,-0.55190502,-0.82627722,-2.05804728,-0.48969710,-0.84816050,-0.70257731,-0.25422187,-0.66464755,-1.42106030,-0.26092567,-0.84290638,-1.88429796,-0.22511177,-0.89527527,-2.18169062,-0.17821235,-0.94950177,-0.74344454,0.01193950,-0.67595194,-1.40952575,0.08817548,-0.83458342,-1.82250468,0.11168973,-0.94466740,-2.08763711,0.15434747,-1.04567348,-0.78269130,0.24162769,-0.66742043,-1.21825643,0.45367015,-0.87022333,-1.41602761,0.61110126,-1.00034084,-1.55609728,0.74908801,-1.09081502,0.00000000,0.00000000,0.00000000,0.32407352,-0.38567464,-0.05598691,0.78612988,-0.64834706,-0.13685429,1.20603098,-0.82715605,-0.19924017,1.45982152,-1.01900312,-0.27897941,0.78477249,-0.49958141,-0.44124517,1.36449022,-0.59821594,-0.64438972,1.75917512,-0.60135768,-0.73923112,2.08143562,-0.59019574,-0.81081232,0.80601258,-0.26173038,-0.53088692,1.39807072,-0.24398173,-0.78566660,1.83230280,-0.20092335,-0.91680767,2.15882948,-0.14533287,-1.01189054,0.74358386,0.00519137,-0.60433787,1.35295167,0.05664502,-0.88993423,1.76169355,0.10827914,-1.06311744,2.08613361,0.16804673,-1.17486739,0.64440095,0.27483254,-0.66098923,1.02569769,0.45332475,-0.99862097,1.27315034,0.60101765,-1.18990940,1.48719135,0.74215599,-1.30480226
Dragon,0.00000000,0.00000000,0.00000000,-0.27649973,-0.34692394,-0.05153805,-0.69697883,-0.58586050,-0.18426494,-1.14796209,-0.73476877,-0.28242901,-1.42317361,-0.91744094,-0.40914325,-0.69691540,-0.47645046,-0.63701942,-1.38999896,-0.50030540,-0.81102636,-1.79191662,-0.41915387,-0.85379169,-2.08145574,-0.32912610,-0.88373289,-0.69019072,-0.21811744,-0.68997214,-1.40785740,-0.17075480,-0.87534386,-1.87153758,-0.08932760,-0.93242182,-2.16310530,-0.01793178,-0.99440944,-0.68991433,0.03918374,-0.70901930,-1.35819774,0.17284010,-0.88868489,-1.78059118,0.23218513,-1.00572036,-2.04996581,0.28797258,-1.11215155,-0.69700682,0.27435100,-0.70751020,-1.12338287,0.55065832,-0.94036845,-1.29230662,0.73508183,-1.07812808,-1.40188498,0.88250930,-1.17355380,0.00000000,0.00000000,0.00000000,0.26466654,-0.37775116,-0.05221213,0.65710869,-0.62877149,-0.15196584,1.01873459,-0.80205327,-0.22869486,1.23530717,-0.98613899,-0.32953039,0.69617790,-0.47520879,-0.53448149,1.20880172,-0.54026272,-0.77033344,1.58061867,-0.52006975,-0.88048528,1.88371060,-0.48774109,-0.95740200,0.73713938,-0.25584027,-0.62543688,1.27568566,-0.27451666,-0.91712793,1.70247459,-0.27673896,-1.05585010,2.00137502,-0.24844343,-1.15480640,0.70319785,-0.00895214,-0.69572832,1.25046080,-0.01113813,-1.01780499,1.64067822,-0.01640810,-1.21293833,1.92654774,0.00690618,-1.33950640,0.63309075,0.24354309,-0.74497199,0.99710700,0.42531194,-1.12208442,1.24072375,0.56072573,-1.34637869,1.43177426,0.68863342,-1.48665314
Dragon,0.00000000,0.00000000,0.00000000,-0.29319172,-0.31559319,-0.09458257,-0.74388608,-0.54280698,-0.23138142,-1.19378155,-0.68197993,-0.32802404,-1.46791850,-0.84631419,-0.45675448,-0.73999924,-0.47571230,-0.64452328,-1.38595570,-0.42259182,-0.84014837,-1.79014970,-0.31987435,-0.91822044,-2.08875154,-0.22388797,-0.97792583,-0.68065311,-0.23130876,-0.69513135,-1.36389899,-0.10914628,-0.90932337,-1.82368801,-0.00641306,-0.99644347,-2.11020085,0.07149406,-1.07862599,-0.62714345,0.02919150,-0.71933638,-1.27533729,0.20853740,-0.95106853,-1.69946973,0.28031322,-1.09271832,-1.98060095,0.33566949,-1.20733843,-0.58915744,0.29225408,-0.72471482,-1.00594837,0.60971371,-1.01256541,-1.20162426,0.81566685,-1.17162582,-1.34716018,0.96763707,-1.27627503,0.00000000,0.00000000,0.00000000,0.34336821,-0.35456820,-0.06623645,0.72711946,-0.63093976,-0.16041291,1.04601720,-0.86126174,-0.23578947,1.22242614,-1.07047146,-0.31054942,0.76206268,-0.49919150,-0.39553697,1.29558475,-0.67409375,-0.57143251,1.68264132,-0.72110454,-0.62661485,1.96648107,-0.73646334,-0.65852129,0.84793924,-0.27671712,-0.45213568,1.41291073,-0.35538589,-0.65246838,1.82603650,-0.38018112,-0.73752095,2.10952012,-0.37199009,-0.80167538,0.86116830,-0.03478384,-0.49867795,1.43170849,-0.04789900,-0.74732686,1.81215054,-0.06493549,-0.90775598,2.07850916,-0.05882660,-1.01315931,0.81881913,0.20302466,-0.52983347,1.20580466,0.41719624,-0.81863606,1.46603817,0.57346505,-1.00164251,1.66662598,0.70978731,-1.11923771
Dragon,0.00000000,0.00000000,0.00000000,-0.31154868,-0.30489118,-0.11326817,-0.78189247,-0.49817682,-0.25503085,-1.23496885,-0.61082127,-0.34960137,-1.50565071,-0.77415944,-0.47371696,-0.75471094,-0.40905438,-0.67434635,-1.37888328,-0.34704408,-0.87283463,-1.77662289,-0.23079931,-0.94486770,-2.06704158,-0.12491308,-0.99948220,-0.68268050,-0.15290731,-0.71453949,-1.33491447,-0.01212747,-0.93451608,-1.78939477,0.10522907,-1.02818486,-2.08193481,0.19397358,-1.11327440,-0.61114949,0.10538061,-0.72701480,-1.21860995,0.30374153,-0.96904095,-1.64249673,0.38453279,-1.12768560,-1.93791474,0.44376513,-1.25233030,-0.54983240,0.36084139,-0.71998287,-0.89833213,0.69388526,-1.01393075,-1.07654385,0.91209920,-1.18535465,-1.22309419,1.06971805,-1.29975810,0.00000000,0.00000000,0.00000000,0.31027098,-0.35790878,-0.09516145,0.65770040,-0.62697152,-0.20890966,0.98538044,-0.83591305,-0.29510500,1.19011399,-1.02874122,-0.38206078,0.73906207,-0.46028092,-0.45322120,1.28160302,-0.64599057,-0.63760006,1.64879514,-0.71620193,-0.69784721,1.92212175,-0.75513511,-0.72689787,0.84265533,-0.22778320,-0.48790041,1.41106059,-0.32539616,-0.69367540,1.82024318,-0.36847519,-0.77479007,2.10825783,-0.37714105,-0.83089134,0.86671894,0.00486128,-0.50906806,1.43455085,-0.02582070,-0.75483865,1.82490475,-0.04497682,-0.89485701,2.10425493,-0.03677926,-0.97979602,0.84005578,0.21529685,-0.51589731,1.23948552,0.39173078,-0.78911554,1.51266919,0.53486466,-0.94005370,1.72371358,0.66362548,-1.02866126
Dragon,0.00000000,0.00000000,0.00000000,-0.32535591,-0.31367011,-0.10079555,-0.74351796,-0.50993755,-0.26724952,-1.17983242,-0.59385564,-0.39046501,-1.46506811,-0.74409055,-0.54169211,-0.68213622,-0.36804831,-0.72219934,-1.33739116,-0.32379083,-0.92565871,-1.73244198,-0.22845083,-0.98269138,-2.03063340,-0.12752972,-1.02172784,-0.64060552,-0.11059135,-0.75986454,-1.31647261,-0.02152224,-0.98986816,-1.77193919,0.05787487,-1.07311676,-2.07578464,0.12795033,-1.14703870,-0.62268888,0.13797617,-0.76244690,-1.24631000,0.30490435,-0.98435363,-1.67012994,0.37362240,-1.12648199,-1.95509840,0.44517720,-1.24163059,-0.61908644,0.35935529,-0.74554499,-0.97877098,0.64717510,-0.99294712,-1.12009554,0.84625892,-1.14204089,-1.21683723,1.02169740,-1.24630943,0.00000000,0.00000000,0.00000000,0.32884504,-0.34530114,-0.12736489,0.68747548,-0.59327936,-0.23969700,1.04747655,-0.78143057,-0.32065095,1.30978134,-0.95533691,-0.40253177,0.80150048,-0.37983595,-0.42784985,1.36688206,-0.52173032,-0.59727657,1.72334238,-0.58890948,-0.65825267,2.01663099,-0.62940924,-0.69174499,0.89130361,-0.12366674,-0.43621602,1.47004360,-0.19651796,-0.61159904,1.87327106,-0.24173907,-0.68723528,2.18742411,-0.25998469,-0.74820667,0.90610641,0.09886825,-0.43754660,1.46350167,0.09573350,-0.65936698,1.84692795,0.08140711,-0.78729988,2.14259788,0.08528681,-0.86671764,0.87261458,0.27651208,-0.42980519,1.25911579,0.44599949,-0.67594359,1.52559848,0.59428934,-0.81317637,1.74278537,0.72567737,-0.89560652
Dragon,0.00000000,0.00000000,0.00000000,-0.29408298,-0.32535653,-0.10889951,-0.67768960,-0.51704832,-0.27333147,-1.09180732,-0.62157613,-0.38653732,-1.35769167,-0.78035797,-0.51750150,-0.66259819,-0.35721192,-0.72217432,-1.31078152,-0.36033978,-0.93039747,-1.70847881,-0.29655398,-0.98641004,-2.00352860,-0.22939283,-1.02123824,-0.66475314,-0.08687714,-0.74199436,-1.32230750,-0.08047646,-1.00469908,-1.75567580,-0.06143465,-1.09667877,-2.05606509,-0.04320451,-1.16150615,-0.67443919,0.15465238,-0.72386928,-1.27922656,0.26782373,-0.95647943,-1.69410638,0.30239793,-1.08684513,-1.98789335,0.32839817,-1.18062425,-0.68647234,0.34772954,-0.68629410,-1.06265919,0.58994003,-0.91392645,-1.20672252,0.76792578,-1.03779132,-1.31974859,0.91309205,-1.11709415,0.00000000,0.00000000,0.00000000,0.36992382,-0.32932852,-0.12514120,0.77671115,-0.54137812,-0.22860591,1.15781281,-0.69667310,-0.30131774,1.43554662,-0.85188964,-0.37666858,0.85191301,-0.33205613,-0.40827010,1.43284401,-0.42599346,-0.56617240,1.79778002,-0.46196727,-0.62035168,2.09776571,-0.48260080,-0.65374828,0.90610397,-0.07858692,-0.41569181,1.48177324,-0.08424939,-0.59498555,1.88626358,-0.07177550,-0.67856150,2.20170839,-0.04753064,-0.74213117,0.88443690,0.13903747,-0.41664564,1.41928930,0.20285044,-0.63944975,1.80860314,0.24765854,-0.77654524,2.11300054,0.30121181,-0.86062180,0.82518909,0.31331359,-0.40864964,1.16777775,0.52633822,-0.66071247,1.42467930,0.69854652,-0.81144890,1.64563168,0.84932924,-0.90237565
Dragon,0.00000000,0.00000000,0.00000000,-0.26080715,-0.36942060,-0.09695887,-0.65194551,-0.63758858,-0.24391984,-1.10033366,-0.77867668,-0.34577253,-1.37592888,-0.97236966,-0.46937289,-0.64803646,-0.44268067,-0.66971738,-1.34115286,-0.49705416,-0.85268998,-1.77336775,-0.47263314,-0.88992096,-2.10875228,-0.43196538,-0.91525612,-0.70179754,-0.14431294,-0.69760590,-1.42955625,-0.20107489,-0.91405759,-1.89693337,-0.21385828,-0.97659100,-2.23157794,-0.21428122,-1.02673338,-0.75273713,0.12271452,-0.69247796,-1.44780749,0.15921290,-0.90411182,-1.90333420,0.17179712,-1.03733427,-2.23827528,0.18918513,-1.13840123,-0.79764812,0.33093468,-0.66723492,-1.23169315,0.56155327,-0.90058394,-1.39985050,0.74797884,-1.03938884,-1.53111674,0.90561335,-1.13037987,0.00000000,0.00000000,0.00000000,0.39086503,-0.34192400,-0.07364411,0.82349604,-0.55571518,-0.12788962,1.21902759,-0.68648208,-0.15911011,1.51808182,-0.79354332,-0.19813074,0.88424969,-0.34998840,-0.33745375,1.46987138,-0.39264510,-0.46874527,1.83181822,-0.38065955,-0.51503885,2.14017890,-0.35693121,-0.55035903,0.92389082,-0.09845413,-0.36977363,1.48811332,-0.04234089,-0.55832040,1.89817411,0.01010947,-0.65443634,2.21414282,0.06532765,-0.72056593,0.87547673,0.11764444,-0.39289876,1.42822116,0.17355107,-0.63962324,1.84725193,0.21105066,-0.81527462,2.17422147,0.25778605,-0.92199754,0.79330249,0.28632617,-0.39926915,1.08302665,0.42057093,-0.70545108,1.30756281,0.53526639,-0.89885149,1.50069601,0.64093598,-1.01182177
Dragon,0.00000000,0.00000000,0.00000000,-0.28846809,-0.36863615,-0.07789024,-0.68591799,-0.62768551,-0.21656921,-1.14451621,-0.77030093,-0.31876304,-1.40567622,-0.96710918,-0.44517027,-0.67091201,-0.45824852,-0.63165708,-1.39397763,-0.48969747,-0.81450135,-1.82801132,-0.44497705,-0.85845883,-2.16188599,-0.38540420,-0.88869514,-0.71910659,-0.17551585,-0.67236887,-1.45047542,-0.17704687,-0.89518863,-1.93078093,-0.16445936,-0.97498037,-2.25836000,-0.14479128,-1.04126757,-0.76682695,0.08875944,-0.67983279,-1.45216916,0.19223321,-0.88908524,-1.90463249,0.23115796,-1.02320636,-2.21997412,0.27214671,-1.12913193,-0.81402645,0.31202835,-0.66818237,-1.28150696,0.55439929,-0.90224587,-1.45545324,0.73996884,-1.04280345,-1.58107563,0.90041590,-1.13755966,0.00000000,0.00000000,0.00000000,0.44193374,-0.12517815,-0.03264787,0.85272149,-0.12536405,-0.15942826,1.22125302,-0.03112980,-0.27082247,1.48483050,0.09302438,-0.39987187,0.78691301,-0.11638321,-0.50957863,1.36324074,-0.06263931,-0.76419329,1.76520985,-0.03529377,-0.88215667,2.11158301,-0.00688060,-0.95288804,0.79534969,-0.14259830,-0.58913886,1.37510286,-0.08464114,-0.90052147,1.86430613,-0.05753230,-1.04438984,2.24669144,-0.02042581,-1.13410168,0.76057656,-0.16217889,-0.64529628,1.31153404,-0.22574997,-0.92682762,1.78547120,-0.23139851,-1.08520316,2.15122400,-0.22236273,-1.17815726,0.71934035,-0.19021950,-0.68193665,1.06228205,-0.33297209,-0.94767246,1.36788827,-0.40185377,-1.11378689,1.64362855,-0.44787712,-1.22130639
Dragon,0.00000000,0.00000000,0.00000000,-0.28506413,-0.35829927,-0.04480541,-0.68498364,-0.64508852,-0.15621502,-1.13014560,-0.79846146,-0.23934027,-1.39646903,-0.98938800,-0.34894305,-0.73213406,-0.48183214,-0.54949374,-1.42238232,-0.50870413,-0.69441608,-1.83081932,-0.45388117,-0.71605157,-2.14285013,-0.39168609,-0.73539634,-0.76413825,-0.22162863,-0.60578337,-1.47714160,-0.18890573,-0.76697754,-1.94780217,-0.14277333,-0.81178046,-2.27822303,-0.10261373,-0.86068131,-0.78717797,0.03559737,-0.63464560,-1.46786730,0.14579365,-0.80405823,-1.90801335,0.17788926,-0.92800179,-2.21444359,0.20726712,-1.03609418,-0.81205781,0.26758834,-0.64441793,-1.23572741,0.54129242,-0.87166658,-1.42975916,0.74391387,-1.02150901,-1.57156798,0.90687022,-1.12553041,0.00000000,0.00000000,0.00000000,0.39762338,-0.04297470,-0.17035003,0.76581667,-0.10306391,-0.38081327,1.11273420,-0.09505527,-0.55907525,1.38782070,-0.04280854,-0.74945802,0.74899611,-0.12479108,-0.63605874,1.28293519,-0.15025452,-0.95799335,1.68514409,-0.14578556,-1.13132659,2.03587371,-0.14440777,-1.23349019,0.71660969,-0.18018147,-0.67379907,1.24246466,-0.13834093,-1.03027896,1.72459213,-0.10568193,-1.20355156,2.09606102,-0.05498892,-1.31266303,0.66644449,-0.22339075,-0.70159418,1.17721525,-0.24624846,-1.03077101,1.65230951,-0.22737606,-1.19694054,1.99849162,-0.19224890,-1.28137820,0.62509610,-0.27705798,-0.72143938,1.03180201,-0.37000385,-0.99746737,1.39947654,-0.41830328,-1.14920402,1.71587216,-0.43858389,-1.24076658
Dragon,0.00000000,0.00000000,0.00000000,-0.31060415,-0.36819062,-0.05391764,-0.71860270,-0.64110474,-0.15567198,-1.14942656,-0.79544986,-0.23000952,-1.42605024,-0.97774792,-0.32848632,-0.78649563,-0.46698217,-0.49263790,-1.42959732,-0.48380161,-0.62204615,-1.81948987,-0.42755538,-0.64757279,-2.12652815,-0.36950188,-0.67323914,-0.81539122,-0.20782801,-0.54031905,-1.47296522,-0.16164059,-0.67910982,-1.93293214,-0.11936868,-0.73538772,-2.26418034,-0.08507311,-0.79855392,-0.82592779,0.05224232,-0.56440005,-1.46470026,0.16888757,-0.72721098,-1.89126343,0.20680198,-0.86865271,-2.19453954,0.24375299,-0.99093020,-0.82714958,0.28428777,-0.57057492,-1.21677981,0.56473052,-0.79807142,-1.40526214,0.76362559,-0.95768741,-1.54471677,0.92315078,-1.07007242,0.00000000,0.00000000,0.00000000,0.38878336,0.11758911,-0.29960769,0.73355512,0.13264938,-0.55040010,1.05459744,0.17097122,-0.74592768,1.36453831,0.27466439,-0.95118281,0.78063963,-0.05087993,-0.66808491,1.32211038,-0.09531125,-0.99365261,1.71771149,-0.09687281,-1.18716879,2.06524737,-0.10756055,-1.30679520,0.75421989,-0.21894163,-0.61904516,1.28519328,-0.22152512,-0.96419734,1.74078231,-0.22795463,-1.14315944,2.12214047,-0.21722717,-1.26284750,0.69736483,-0.37102530,-0.57554940,1.17918998,-0.44737068,-0.87759920,1.62659177,-0.46746341,-1.03365040,1.96324017,-0.46382763,-1.11853370,0.62574631,-0.53242889,-0.54006382,0.97427358,-0.70263301,-0.78911994,1.28225509,-0.80222347,-0.93264996,1.54855910,-0.86792983,-1.02476725
Dragon,0.00000000,0.00000000,0.00000000,0.40542940,0.21912926,-0.21585621,0.71943504,0.36408650,-0.45198978,0.98707108,0.53735826,-0.65568843,1.19264258,0.73973433,-0.88374634,0.71031519,0.17209454,-0.70662268,1.21572312,0.22257387,-1.06448930,1.61141214,0.24323613,-1.26175492,1.95430521,0.25613162,-1.38250113,0.67902001,-0.07301265,-0.73047997,1.19418063,-0.03355704,-1.12067402,1.65579956,-0.02276591,-1.31052952,2.02498661,-0.00380062,-1.43146792,0.63280344,-0.30459827,-0.75052584,1.13667743,-0.35668432,-1.10022268,1.58742442,-0.35319584,-1.29568484,1.93276539,-0.33917057,-1.40545441,0.56600132,-0.51879715,-0.76776303,0.93127770,-0.63386312,-1.07383550,1.26884423,-0.67833366,-1.26763654,1.56549184,-0.69235072,-1.39138705,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Dragon,0.00000000,0.00000000,0.00000000,0.42761631,0.20280221,-0.15951076,0.78884470,0.31881693,-0.36324133,1.06838606,0.46146231,-0.54029783,1.26988625,0.61848850,-0.74279972,0.72245570,0.21317779,-0.65008846,1.25325505,0.36746115,-0.98121261,1.66683760,0.44861831,-1.15940806,2.02691122,0.50579576,-1.26708845,0.72624744,-0.00243215,-0.68742908,1.27279289,0.11574268,-1.05527990,1.78038980,0.17185999,-1.23573591,2.18898662,0.22430088,-1.35051355,0.70800689,-0.21557486,-0.71480538,1.25965517,-0.20670572,-1.04554627,1.76221746,-0.15318931,-1.24332579,2.15441528,-0.09966540,-1.35741162,0.67246175,-0.42819281,-0.73248436,1.05908463,-0.46939312,-1.02340842,1.40811717,-0.45755407,-1.21196683,1.71314035,-0.42500960,-1.33414394,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Dragon,0.00000000,0.00000000,0.00000000,-0.22484436,-0.40984243,-0.03300751,-0.56199973,-0.73418652,-0.11967488,-0.95576025,-0.94585019,-0.18320003,-1.19326064,-1.16696595,-0.26501721,-0.71841178,-0.51871979,-0.43406618,-1.34683817,-0.67263302,-0.55181693,-1.73391386,-0.71512263,-0.56329520,-2.02382745,-0.73051832,-0.57011198,-0.84353297,-0.24451332,-0.47818967,-1.51329924,-0.35624002,-0.61202728,-1.95697970,-0.41625177,-0.65326614,-2.28199833,-0.46615486,-0.69310284,-0.91960848,0.01850144,-0.49714815,-1.54380217,-0.02363692,-0.64134968,-1.98099659,-0.07503062,-0.76684246,-2.30575975,-0.11802711,-0.86895598,-0.95764252,0.23650812,-0.49655994,-1.38986097,0.42151731,-0.68792317,-1.60914393,0.57910614,-0.82151642,-1.78562455,0.71445754,-0.91071741,0.00000000,0.00000000,0.00000000,0.35584006,-0.11999681,-0.20440732,0.77743055,-0.17230003,-0.41493327,1.14691149,-0.07829399,-0.58192662,1.38781171,0.05525286,-0.76673860,0.70548610,-0.11128905,-0.69222722,1.29684576,0.05952731,-1.03164044,1.75112930,0.17863149,-1.22624035,2.13526193,0.26399504,-1.34099684,0.69585679,-0.10793595,-0.71002335,1.29427854,0.04244918,-1.03831263,1.82820585,0.14308867,-1.20433488,2.25700903,0.23649857,-1.31451167,0.66073748,-0.08931476,-0.71870281,1.24791826,-0.03128685,-1.02618078,1.74493076,0.04662610,-1.19767478,2.11448111,0.12028899,-1.29205508,0.63619007,-0.07516385,-0.72304710,1.08898837,-0.11002795,-0.99078563,1.46455519,-0.12645332,-1.14288761,1.78732961,-0.11309124,-1.23762830
